PlayerName,Year,Stage,STG,GC,PC,KOM,SPR,SUM,BKY,ASS,Total
Andr Greipel,2016,Stage 2,-,-,3,-,6,-,-,-,9,
Andr Greipel,2016,Stage 3,150,-,4,-,4,-,-,-,158,
Andr Greipel,2016,Stage 4,-,-,3,-,3,-,-,-,6,
Andr Greipel,2016,Stage 5,-,-,2,-,-,-,-,4,6,
Andr Greipel,2016,Stage 6,5,-,2,-,-,-,-,-,7,
Andr Greipel,2016,Stage 7,-,-,1,-,-,-,-,-,1,
Andr Greipel,2016,Stage 8,-,-,1,-,-,-,-,-,1,
Andr Greipel,2016,Stage 9,-,-,1,-,-,-,-,-,1,
Andr Greipel,2016,Stage 10,-,-,-,-,-,-,-,-,0,
Andr Greipel,2016,Stage 11,50,-,-,-,-,-,-,-,50,
Andr Greipel,2016,Stage 12,-,-,1,-,10,-,10,6,27,
Andr Greipel,2016,Stage 13,-,-,1,-,-,-,-,-,1,
Andr Greipel,2016,Stage 14,70,-,2,-,-,-,-,-,72,
Andr Greipel,2016,Stage 15,-,-,2,-,-,-,-,-,2,
Andr Greipel,2016,Stage 16,-,-,-,-,-,-,-,-,0,
Andr Greipel,2016,Stage 17,-,-,-,-,-,-,-,-,0,
Andr Greipel,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Andr Greipel,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Andr Greipel,2016,Stage 20,-,-,-,-,-,-,-,-,0,
Andr Greipel,2016,Stage 21,200,-,3,-,-,-,-,-,203,
Andr Greipel,2016,Final Classifications,-,-,50,-,-,-,-,-,50,
Julian Alaphilippe,2016,Stage 1,10,7,-,-,-,-,-,10,27,
Julian Alaphilippe,2016,Stage 2,150,22,2,-,-,-,-,-,174,
Julian Alaphilippe,2016,Stage 3,5,22,-,-,-,-,-,-,27,
Julian Alaphilippe,2016,Stage 4,5,22,-,-,-,-,-,6,33,
Julian Alaphilippe,2016,Stage 5,60,22,-,-,-,-,-,-,82,
Julian Alaphilippe,2016,Stage 6,-,22,-,-,-,-,-,4,26,
Julian Alaphilippe,2016,Stage 7,10,20,-,-,-,-,-,-,30,
Julian Alaphilippe,2016,Stage 8,-,-,-,-,-,-,-,4,4,
Julian Alaphilippe,2016,Stage 9,-,-,-,-,-,-,-,2,2,
Julian Alaphilippe,2016,Stage 10,-,-,-,-,-,-,-,2,2,
Julian Alaphilippe,2016,Stage 11,-,-,-,-,-,-,-,2,2,
Julian Alaphilippe,2016,Stage 12,-,-,-,-,-,-,-,-,0,
Julian Alaphilippe,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Julian Alaphilippe,2016,Stage 14,-,-,-,-,-,-,-,-,0,
Julian Alaphilippe,2016,Stage 15,80,-,-,-,-,20,-,-,100,
Julian Alaphilippe,2016,Stage 16,-,-,-,-,15,-,10,-,25,
Julian Alaphilippe,2016,Stage 17,-,-,-,-,-,-,-,-,0,
Julian Alaphilippe,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Julian Alaphilippe,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Julian Alaphilippe,2016,Stage 20,100,-,-,-,-,10,10,-,120,
Julian Alaphilippe,2016,Stage 21,-,-,-,-,-,-,-,-,0,
Julian Alaphilippe,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Tom Dumoulin,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Tom Dumoulin,2016,Stage 2,-,7,-,-,-,-,-,-,7,
Tom Dumoulin,2016,Stage 3,-,8,-,-,-,-,-,-,8,
Tom Dumoulin,2016,Stage 4,-,-,-,-,-,-,-,-,0,
Tom Dumoulin,2016,Stage 5,-,-,-,-,-,-,-,-,0,
Tom Dumoulin,2016,Stage 6,-,-,-,-,-,-,-,-,0,
Tom Dumoulin,2016,Stage 7,-,-,-,-,-,-,-,-,0,
Tom Dumoulin,2016,Stage 8,-,-,-,-,5,-,-,-,5,
Tom Dumoulin,2016,Stage 9,200,-,-,4,-,30,10,-,244,
Tom Dumoulin,2016,Stage 10,-,-,-,4,-,10,-,-,14,
Tom Dumoulin,2016,Stage 11,-,-,-,4,-,-,-,-,4,
Tom Dumoulin,2016,Stage 12,-,-,-,2,-,-,-,-,2,
Tom Dumoulin,2016,Stage 13,200,-,-,3,-,-,-,-,203,
Tom Dumoulin,2016,Stage 14,-,-,-,3,-,-,-,-,3,
Tom Dumoulin,2016,Stage 15,-,-,-,2,-,-,-,-,2,
Tom Dumoulin,2016,Stage 16,-,-,-,2,-,-,-,-,2,
Tom Dumoulin,2016,Stage 17,-,-,-,-,-,-,-,-,0,
Tom Dumoulin,2016,Stage 18,150,-,-,-,-,-,-,-,150,
Tom Dumoulin,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Tom Dumoulin,2016,Stage 20,-,-,-,-,-,-,-,-,0,
Tom Dumoulin,2016,Stage 21,-,-,-,-,-,-,-,-,0,
Tom Dumoulin,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Fabio Aru,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Fabio Aru,2016,Stage 2,-,10,-,-,-,-,-,-,10,
Fabio Aru,2016,Stage 3,-,12,-,-,-,-,-,-,12,
Fabio Aru,2016,Stage 4,-,13,-,-,-,-,-,-,13,
Fabio Aru,2016,Stage 5,-,13,-,-,-,-,-,-,13,
Fabio Aru,2016,Stage 6,-,12,-,-,-,-,-,-,12,
Fabio Aru,2016,Stage 7,-,10,-,-,-,-,-,-,10,
Fabio Aru,2016,Stage 8,70,14,-,-,-,-,-,-,84,
Fabio Aru,2016,Stage 9,-,8,-,-,-,-,-,-,8,
Fabio Aru,2016,Stage 10,-,8,-,-,-,-,-,-,8,
Fabio Aru,2016,Stage 11,-,10,-,-,-,-,-,-,10,
Fabio Aru,2016,Stage 12,20,13,-,-,-,-,-,-,33,
Fabio Aru,2016,Stage 13,-,11,-,-,-,-,-,-,11,
Fabio Aru,2016,Stage 14,-,11,-,-,-,-,-,-,11,
Fabio Aru,2016,Stage 15,-,11,-,-,-,-,-,-,11,
Fabio Aru,2016,Stage 16,-,11,-,-,-,-,-,-,11,
Fabio Aru,2016,Stage 17,10,13,-,-,-,-,-,-,23,
Fabio Aru,2016,Stage 18,120,14,-,-,-,-,-,-,134,
Fabio Aru,2016,Stage 19,70,15,-,-,-,-,-,-,85,
Fabio Aru,2016,Stage 20,-,8,-,-,-,-,-,2,10,
Fabio Aru,2016,Stage 21,-,8,-,-,-,-,-,-,8,
Fabio Aru,2016,Final Classifications,-,110,-,-,-,-,-,5,115,
Roman Kreuziger,2016,Stage 1,-,-,-,-,-,-,-,4,4,
Roman Kreuziger,2016,Stage 2,-,13,-,3,-,-,-,12,28,
Roman Kreuziger,2016,Stage 3,-,14,-,2,-,-,-,6,22,
Roman Kreuziger,2016,Stage 4,-,15,-,1,-,-,-,8,24,
Roman Kreuziger,2016,Stage 5,-,3,-,-,-,-,-,2,5,
Roman Kreuziger,2016,Stage 6,-,3,-,-,-,-,-,-,3,
Roman Kreuziger,2016,Stage 7,20,3,-,-,-,-,-,-,23,
Roman Kreuziger,2016,Stage 8,80,9,-,-,-,-,-,-,89,
Roman Kreuziger,2016,Stage 9,-,9,-,-,-,-,-,2,11,
Roman Kreuziger,2016,Stage 10,-,9,-,-,-,-,-,4,13,
Roman Kreuziger,2016,Stage 11,-,11,-,-,3,-,-,8,22,
Roman Kreuziger,2016,Stage 12,-,7,-,-,-,-,-,-,7,
Roman Kreuziger,2016,Stage 13,-,10,-,-,-,-,-,-,10,
Roman Kreuziger,2016,Stage 14,-,10,-,-,-,-,-,2,12,
Roman Kreuziger,2016,Stage 15,-,10,-,-,-,-,-,4,14,
Roman Kreuziger,2016,Stage 16,-,10,-,-,5,-,-,6,21,
Roman Kreuziger,2016,Stage 17,-,10,-,-,-,-,-,2,12,
Roman Kreuziger,2016,Stage 18,15,9,-,-,-,-,-,-,24,
Roman Kreuziger,2016,Stage 19,-,9,-,-,-,-,-,-,9,
Roman Kreuziger,2016,Stage 20,70,11,-,-,4,8,10,-,103,
Roman Kreuziger,2016,Stage 21,-,11,-,-,-,-,-,4,15,
Roman Kreuziger,2016,Final Classifications,-,140,-,-,-,-,-,-,140,
Bryan Coquard,2016,Stage 1,60,14,1,-,3,-,-,-,78,
Bryan Coquard,2016,Stage 2,-,-,1,-,-,-,-,-,1,
Bryan Coquard,2016,Stage 3,120,-,2,-,2,-,-,-,124,
Bryan Coquard,2016,Stage 4,150,-,2,-,-,-,-,-,152,
Bryan Coquard,2016,Stage 5,-,-,3,-,1,-,-,-,4,
Bryan Coquard,2016,Stage 6,40,-,3,-,10,-,-,-,53,
Bryan Coquard,2016,Stage 7,-,-,3,-,-,-,-,-,3,
Bryan Coquard,2016,Stage 8,-,-,3,-,-,-,-,-,3,
Bryan Coquard,2016,Stage 9,-,-,3,-,-,-,-,-,3,
Bryan Coquard,2016,Stage 10,-,-,1,-,-,-,-,-,1,
Bryan Coquard,2016,Stage 11,-,-,1,-,-,-,-,-,1,
Bryan Coquard,2016,Stage 12,-,-,3,-,8,-,10,-,21,
Bryan Coquard,2016,Stage 13,-,-,3,-,-,-,-,-,3,
Bryan Coquard,2016,Stage 14,60,-,3,-,3,-,-,-,66,
Bryan Coquard,2016,Stage 15,-,-,3,-,-,-,-,-,3,
Bryan Coquard,2016,Stage 16,-,-,3,-,6,-,-,-,9,
Bryan Coquard,2016,Stage 17,-,-,4,-,-,-,-,-,4,
Bryan Coquard,2016,Stage 18,-,-,4,-,-,-,-,-,4,
Bryan Coquard,2016,Stage 19,-,-,3,-,-,-,-,-,3,
Bryan Coquard,2016,Stage 20,-,-,3,-,-,-,-,-,3,
Bryan Coquard,2016,Stage 21,-,-,1,-,-,-,-,-,1,
Bryan Coquard,2016,Final Classifications,-,-,30,-,-,-,-,-,30,
Bauke Mollema,2016,Stage 1,-,-,-,-,-,-,-,4,4,
Bauke Mollema,2016,Stage 2,40,-,-,-,-,-,-,-,40,
Bauke Mollema,2016,Stage 3,-,-,-,-,-,-,-,-,0,
Bauke Mollema,2016,Stage 4,-,-,-,-,-,-,-,-,0,
Bauke Mollema,2016,Stage 5,-,6,-,-,-,-,-,-,6,
Bauke Mollema,2016,Stage 6,-,5,-,-,-,-,-,-,5,
Bauke Mollema,2016,Stage 7,-,6,-,-,-,-,-,-,6,
Bauke Mollema,2016,Stage 8,40,11,-,-,-,-,-,-,51,
Bauke Mollema,2016,Stage 9,-,14,-,-,-,-,-,-,14,
Bauke Mollema,2016,Stage 10,-,15,-,-,-,-,-,-,15,
Bauke Mollema,2016,Stage 11,-,16,-,-,-,-,-,-,16,
Bauke Mollema,2016,Stage 12,30,18,-,-,-,-,-,-,48,
Bauke Mollema,2016,Stage 13,70,22,-,-,-,-,-,-,92,
Bauke Mollema,2016,Stage 14,-,22,-,-,-,-,-,-,22,
Bauke Mollema,2016,Stage 15,-,22,-,-,-,-,-,-,22,
Bauke Mollema,2016,Stage 16,-,22,-,-,-,-,-,-,22,
Bauke Mollema,2016,Stage 17,-,22,-,-,-,-,-,-,22,
Bauke Mollema,2016,Stage 18,-,22,-,-,-,-,-,-,22,
Bauke Mollema,2016,Stage 19,-,11,-,-,-,-,-,-,11,
Bauke Mollema,2016,Stage 20,-,10,-,-,-,-,-,-,10,
Bauke Mollema,2016,Stage 21,-,10,-,-,-,-,-,-,10,
Bauke Mollema,2016,Final Classifications,-,130,-,-,-,-,-,-,130,
Louis Meintjes,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Louis Meintjes,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Louis Meintjes,2016,Stage 3,-,-,-,-,-,-,-,-,0,
Louis Meintjes,2016,Stage 4,-,-,-,-,-,-,-,-,0,
Louis Meintjes,2016,Stage 5,-,2,-,-,-,-,-,-,2,
Louis Meintjes,2016,Stage 6,-,2,-,-,-,-,-,-,2,
Louis Meintjes,2016,Stage 7,-,2,-,-,-,-,-,-,2,
Louis Meintjes,2016,Stage 8,15,8,-,-,-,-,-,-,23,
Louis Meintjes,2016,Stage 9,-,12,-,-,-,-,-,4,16,
Louis Meintjes,2016,Stage 10,-,12,-,-,-,-,-,-,12,
Louis Meintjes,2016,Stage 11,-,8,-,-,-,-,-,-,8,
Louis Meintjes,2016,Stage 12,15,9,-,-,-,-,-,-,24,
Louis Meintjes,2016,Stage 13,-,9,-,-,-,-,-,-,9,
Louis Meintjes,2016,Stage 14,-,9,-,-,-,-,-,-,9,
Louis Meintjes,2016,Stage 15,-,9,-,-,-,-,-,-,9,
Louis Meintjes,2016,Stage 16,5,9,-,-,-,-,-,-,14,
Louis Meintjes,2016,Stage 17,5,11,-,-,-,-,-,-,16,
Louis Meintjes,2016,Stage 18,40,12,-,-,-,-,-,-,52,
Louis Meintjes,2016,Stage 19,100,13,-,-,-,4,-,-,117,
Louis Meintjes,2016,Stage 20,10,13,-,-,-,-,-,-,23,
Louis Meintjes,2016,Stage 21,-,13,-,-,-,-,-,-,13,
Louis Meintjes,2016,Final Classifications,-,180,-,-,-,-,-,-,180,
Daniel Navarro,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2016,Stage 3,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2016,Stage 4,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2016,Stage 5,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2016,Stage 6,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2016,Stage 7,120,-,-,3,12,10,-,-,145,
Daniel Navarro,2016,Stage 8,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2016,Stage 9,100,-,-,1,-,15,10,-,126,
Daniel Navarro,2016,Stage 10,-,-,-,1,-,-,-,-,1,
Daniel Navarro,2016,Stage 11,-,-,-,1,-,-,-,-,1,
Daniel Navarro,2016,Stage 12,120,-,-,3,5,20,10,-,158,
Daniel Navarro,2016,Stage 13,-,-,-,4,-,-,-,-,4,
Daniel Navarro,2016,Stage 14,-,-,-,4,-,-,-,-,4,
Daniel Navarro,2016,Stage 15,40,-,-,4,3,-,-,-,47,
Daniel Navarro,2016,Stage 16,-,-,-,4,-,-,-,-,4,
Daniel Navarro,2016,Stage 17,-,-,-,3,-,-,-,-,3,
Daniel Navarro,2016,Stage 18,-,-,-,3,-,-,-,-,3,
Daniel Navarro,2016,Stage 19,-,-,-,-,3,15,10,-,28,
Daniel Navarro,2016,Stage 20,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2016,Stage 21,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Ion Izagirre,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Ion Izagirre,2016,Stage 2,-,-,-,-,-,-,-,6,6,
Ion Izagirre,2016,Stage 3,-,-,-,-,-,-,-,4,4,
Ion Izagirre,2016,Stage 4,-,-,-,-,-,-,-,4,4,
Ion Izagirre,2016,Stage 5,-,-,-,-,-,-,-,4,4,
Ion Izagirre,2016,Stage 6,-,-,-,-,-,-,-,4,4,
Ion Izagirre,2016,Stage 7,-,-,-,-,-,-,-,2,2,
Ion Izagirre,2016,Stage 8,-,-,-,-,-,-,-,2,2,
Ion Izagirre,2016,Stage 9,-,-,-,-,-,-,-,6,6,
Ion Izagirre,2016,Stage 10,-,-,-,-,-,2,-,4,6,
Ion Izagirre,2016,Stage 11,-,-,-,-,-,-,-,4,4,
Ion Izagirre,2016,Stage 12,-,-,-,-,-,-,-,6,6,
Ion Izagirre,2016,Stage 13,50,-,-,-,-,-,-,-,50,
Ion Izagirre,2016,Stage 14,-,-,-,-,-,-,-,4,4,
Ion Izagirre,2016,Stage 15,-,-,-,-,-,-,-,6,6,
Ion Izagirre,2016,Stage 16,-,-,-,-,-,-,-,6,6,
Ion Izagirre,2016,Stage 17,-,-,-,-,-,-,-,6,6,
Ion Izagirre,2016,Stage 18,60,-,-,-,-,-,-,-,60,
Ion Izagirre,2016,Stage 19,25,-,-,-,-,-,-,10,35,
Ion Izagirre,2016,Stage 20,200,-,-,-,-,20,10,8,238,
Ion Izagirre,2016,Stage 21,-,-,-,-,-,-,-,8,8,
Ion Izagirre,2016,Final Classifications,-,-,-,-,-,-,-,40,40,
Sergio Luis Henao,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Sergio Luis Henao,2016,Stage 2,-,-,-,-,-,-,-,4,4,
Sergio Luis Henao,2016,Stage 3,-,-,-,-,-,-,-,4,4,
Sergio Luis Henao,2016,Stage 4,-,-,-,-,-,-,-,4,4,
Sergio Luis Henao,2016,Stage 5,-,5,-,-,-,-,-,4,9,
Sergio Luis Henao,2016,Stage 6,-,6,-,-,-,-,-,4,10,
Sergio Luis Henao,2016,Stage 7,-,5,-,-,-,-,-,4,9,
Sergio Luis Henao,2016,Stage 8,10,10,-,2,-,12,-,16,50,
Sergio Luis Henao,2016,Stage 9,-,13,-,-,-,-,-,10,23,
Sergio Luis Henao,2016,Stage 10,-,13,-,-,-,-,-,8,21,
Sergio Luis Henao,2016,Stage 11,-,14,-,-,-,-,-,12,26,
Sergio Luis Henao,2016,Stage 12,-,8,-,-,-,-,-,8,16,
Sergio Luis Henao,2016,Stage 13,-,7,-,-,-,-,-,-,7,
Sergio Luis Henao,2016,Stage 14,-,7,-,-,-,-,-,8,15,
Sergio Luis Henao,2016,Stage 15,-,6,-,-,-,-,-,10,16,
Sergio Luis Henao,2016,Stage 16,-,6,-,-,-,-,-,10,16,
Sergio Luis Henao,2016,Stage 17,-,7,-,-,-,-,-,10,17,
Sergio Luis Henao,2016,Stage 18,-,7,-,-,-,-,-,-,7,
Sergio Luis Henao,2016,Stage 19,-,8,-,-,-,-,-,10,18,
Sergio Luis Henao,2016,Stage 20,-,9,-,-,3,-,-,10,22,
Sergio Luis Henao,2016,Stage 21,-,9,-,-,-,-,-,10,19,
Sergio Luis Henao,2016,Final Classifications,-,120,-,-,-,-,-,30,150,
Geraint Thomas,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Geraint Thomas,2016,Stage 2,-,-,-,-,-,-,-,4,4,
Geraint Thomas,2016,Stage 3,-,-,-,-,-,-,-,4,4,
Geraint Thomas,2016,Stage 4,-,-,-,-,-,-,-,4,4,
Geraint Thomas,2016,Stage 5,-,-,-,-,-,-,-,4,4,
Geraint Thomas,2016,Stage 6,-,-,-,-,-,-,-,4,4,
Geraint Thomas,2016,Stage 7,60,-,-,-,-,-,-,4,64,
Geraint Thomas,2016,Stage 8,-,2,-,-,-,2,-,16,20,
Geraint Thomas,2016,Stage 9,-,5,-,-,-,-,-,10,15,
Geraint Thomas,2016,Stage 10,-,5,-,-,-,-,-,8,13,
Geraint Thomas,2016,Stage 11,-,5,-,-,-,-,-,12,17,
Geraint Thomas,2016,Stage 12,-,5,-,-,-,-,-,8,13,
Geraint Thomas,2016,Stage 13,60,6,-,-,-,-,-,-,66,
Geraint Thomas,2016,Stage 14,-,6,-,-,-,-,-,8,14,
Geraint Thomas,2016,Stage 15,-,4,-,-,-,-,-,10,14,
Geraint Thomas,2016,Stage 16,-,5,-,-,-,-,-,10,15,
Geraint Thomas,2016,Stage 17,-,6,-,-,-,-,-,10,16,
Geraint Thomas,2016,Stage 18,-,6,-,-,-,-,-,-,6,
Geraint Thomas,2016,Stage 19,-,6,-,-,-,-,-,10,16,
Geraint Thomas,2016,Stage 20,-,6,-,-,-,-,-,10,16,
Geraint Thomas,2016,Stage 21,-,6,-,-,-,-,-,10,16,
Geraint Thomas,2016,Final Classifications,-,90,-,-,-,-,-,30,120,
Ilnur Zakarin,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Ilnur Zakarin,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Ilnur Zakarin,2016,Stage 3,-,-,-,-,-,-,-,-,0,
Ilnur Zakarin,2016,Stage 4,-,-,-,-,-,-,-,-,0,
Ilnur Zakarin,2016,Stage 5,-,-,-,-,-,-,-,-,0,
Ilnur Zakarin,2016,Stage 6,-,-,-,-,-,-,-,-,0,
Ilnur Zakarin,2016,Stage 7,-,-,-,-,-,-,-,-,0,
Ilnur Zakarin,2016,Stage 8,-,-,-,-,-,-,-,4,4,
Ilnur Zakarin,2016,Stage 9,-,-,-,-,-,-,-,-,0,
Ilnur Zakarin,2016,Stage 10,-,-,-,-,-,-,-,-,0,
Ilnur Zakarin,2016,Stage 11,-,-,-,-,-,-,-,-,0,
Ilnur Zakarin,2016,Stage 12,-,-,-,-,-,-,-,-,0,
Ilnur Zakarin,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Ilnur Zakarin,2016,Stage 14,-,-,-,-,-,-,-,4,4,
Ilnur Zakarin,2016,Stage 15,50,-,-,-,-,35,-,-,85,
Ilnur Zakarin,2016,Stage 16,-,-,-,-,-,-,-,4,4,
Ilnur Zakarin,2016,Stage 17,200,-,-,4,-,30,10,-,244,
Ilnur Zakarin,2016,Stage 18,-,-,-,4,-,-,-,-,4,
Ilnur Zakarin,2016,Stage 19,-,-,-,3,-,-,-,4,7,
Ilnur Zakarin,2016,Stage 20,-,-,-,3,-,2,-,-,5,
Ilnur Zakarin,2016,Stage 21,-,-,-,3,-,-,-,2,5,
Ilnur Zakarin,2016,Final Classifications,-,30,-,50,-,-,-,-,80,
Rui Costa,2016,Stage 1,-,-,-,-,-,-,-,-,0,
Rui Costa,2016,Stage 2,-,1,-,-,-,-,-,-,1,
Rui Costa,2016,Stage 3,-,2,-,-,-,-,-,-,2,
Rui Costa,2016,Stage 4,-,4,-,-,-,-,-,-,4,
Rui Costa,2016,Stage 5,-,-,-,-,-,-,-,-,0,
Rui Costa,2016,Stage 6,-,-,-,-,-,-,-,-,0,
Rui Costa,2016,Stage 7,-,-,-,-,-,-,-,-,0,
Rui Costa,2016,Stage 8,-,-,-,-,-,-,-,-,0,
Rui Costa,2016,Stage 9,150,-,-,3,-,25,10,-,188,
Rui Costa,2016,Stage 10,25,-,-,3,1,15,10,-,54,
Rui Costa,2016,Stage 11,-,-,-,3,-,-,-,-,3,
Rui Costa,2016,Stage 12,-,-,-,1,-,-,-,-,1,
Rui Costa,2016,Stage 13,-,-,-,2,-,-,-,-,2,
Rui Costa,2016,Stage 14,-,-,-,2,-,-,-,-,2,
Rui Costa,2016,Stage 15,-,-,-,1,-,-,-,-,1,
Rui Costa,2016,Stage 16,-,-,-,1,-,-,-,-,1,
Rui Costa,2016,Stage 17,-,-,-,-,-,-,-,-,0,
Rui Costa,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Rui Costa,2016,Stage 19,5,-,-,1,-,6,10,-,22,
Rui Costa,2016,Stage 20,80,-,-,2,6,14,10,-,112,
Rui Costa,2016,Stage 21,-,-,-,2,3,-,-,-,5,
Rui Costa,2016,Final Classifications,-,-,-,40,-,-,-,-,40,
Edvald Boasson Hagen,2016,Stage 1,-,-,-,-,-,-,-,12,12,
Edvald Boasson Hagen,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Edvald Boasson Hagen,2016,Stage 3,-,-,-,-,-,-,-,6,6,
Edvald Boasson Hagen,2016,Stage 4,-,-,-,-,-,-,-,-,0,
Edvald Boasson Hagen,2016,Stage 5,-,-,-,-,-,-,-,-,0,
Edvald Boasson Hagen,2016,Stage 6,-,-,-,-,-,-,-,6,6,
Edvald Boasson Hagen,2016,Stage 7,-,-,-,-,-,-,-,6,6,
Edvald Boasson Hagen,2016,Stage 8,-,-,-,-,-,-,-,-,0,
Edvald Boasson Hagen,2016,Stage 9,-,-,-,-,-,-,-,-,0,
Edvald Boasson Hagen,2016,Stage 10,120,-,-,-,8,-,10,-,138,
Edvald Boasson Hagen,2016,Stage 11,60,-,-,-,-,-,-,-,60,
Edvald Boasson Hagen,2016,Stage 12,-,-,-,-,-,-,-,4,4,
Edvald Boasson Hagen,2016,Stage 13,15,-,-,-,-,-,-,-,15,
Edvald Boasson Hagen,2016,Stage 14,-,-,-,-,-,-,-,6,6,
Edvald Boasson Hagen,2016,Stage 15,-,-,-,-,-,-,-,-,0,
Edvald Boasson Hagen,2016,Stage 16,40,-,-,-,-,-,-,-,40,
Edvald Boasson Hagen,2016,Stage 17,-,-,-,-,-,-,-,-,0,
Edvald Boasson Hagen,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Edvald Boasson Hagen,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Edvald Boasson Hagen,2016,Stage 20,-,-,-,-,-,-,-,-,0,
Edvald Boasson Hagen,2016,Stage 21,100,-,-,-,-,-,-,-,100,
Edvald Boasson Hagen,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Christophe Laporte,2016,Stage 1,70,15,-,-,-,-,-,-,85,
Christophe Laporte,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Christophe Laporte,2016,Stage 3,50,-,-,-,-,-,-,-,50,
Christophe Laporte,2016,Stage 4,-,-,-,-,-,-,-,-,0,
Christophe Laporte,2016,Stage 5,-,-,-,-,-,-,-,-,0,
Christophe Laporte,2016,Stage 6,80,-,-,-,-,-,-,-,80,
Christophe Laporte,2016,Stage 7,-,-,-,-,-,-,-,2,2,
Christophe Laporte,2016,Stage 8,-,-,-,-,-,-,-,-,0,
Christophe Laporte,2016,Stage 9,-,-,-,-,-,-,-,-,0,
Christophe Laporte,2016,Stage 10,-,-,-,-,-,-,-,-,0,
Christophe Laporte,2016,Stage 11,80,-,-,-,-,-,-,-,80,
Christophe Laporte,2016,Stage 12,-,-,-,-,-,-,-,2,2,
Christophe Laporte,2016,Stage 13,-,-,-,-,-,-,-,-,0,
Christophe Laporte,2016,Stage 14,40,-,-,-,-,-,-,-,40,
Christophe Laporte,2016,Stage 15,-,-,-,-,-,-,-,-,0,
Christophe Laporte,2016,Stage 16,-,-,-,-,-,-,-,-,0,
Christophe Laporte,2016,Stage 17,-,-,-,-,-,-,-,-,0,
Christophe Laporte,2016,Stage 18,-,-,-,-,-,-,-,-,0,
Christophe Laporte,2016,Stage 19,-,-,-,-,-,-,-,-,0,
Christophe Laporte,2016,Stage 20,-,-,-,-,-,-,-,-,0,
Christophe Laporte,2016,Stage 21,50,-,-,-,-,-,-,-,50,
Christophe Laporte,2016,Final Classifications,-,-,-,-,-,-,-,-,0,
Serge Pauwels,2016,Stage 1,-,-,-,-,-,-,-,12,12,
Serge Pauwels,2016,Stage 2,-,-,-,-,-,-,-,-,0,
Serge Pauwels,2016,Stage 3,-,-,-,-,-,-,-,6,6,
Serge Pauwels,2016,Stage 4,-,-,-,-,-,-,-,-,0,
Serge Pauwels,2016,Stage 5,-,-,-,-,8,-,10,-,18,
Serge Pauwels,2016,Stage 6,-,-,-,-,-,-,-,6,6,
Serge Pauwels,2016,Stage 7,-,-,-,-,-,-,-,6,6,
Serge Pauwels,2016,Stage 8,-,-,-,-,-,-,-,-,0,
Serge Pauwels,2016,Stage 9,-,-,-,-,-,-,-,-,0,
Serge Pauwels,2016,Stage 10,-,-,-,-,-,-,-,2,2,
Serge Pauwels,2016,Stage 11,-,-,-,-,-,-,-,-,0,
Serge Pauwels,2016,Stage 12,150,-,-,-,3,25,10,-,188,
Serge Pauwels,2016,Stage 13,-,-,-,1,-,-,-,-,1,
Serge Pauwels,2016,Stage 14,-,-,-,1,-,-,-,6,7,
Serge Pauwels,2016,Stage 15,70,-,-,3,15,12,-,-,100,
Serge Pauwels,2016,Stage 16,-,-,-,3,-,-,-,-,3,
Serge Pauwels,2016,Stage 17,-,-,-,1,-,-,-,-,1,
Serge Pauwels,2016,Stage 18,-,-,-,1,-,-,-,-,1,
Serge Pauwels,2016,Stage 19,-,-,-,2,-,-,-,-,2,
Serge Pauwels,2016,Stage 20,-,-,-,1,-,-,-,-,1,
