PlayerName,Year,Stage,STG,GC,PC,KOM,SPR,SUM,BKY,ASS,Total
Tom Dumoulin,2015,Stage 11,-,-,-,-,-,-,-,-,0,
Tom Dumoulin,2015,Stage 12,-,-,-,-,-,-,-,-,0,
Tom Dumoulin,2015,Stage 13,-,-,-,-,-,-,-,-,0,
Tom Dumoulin,2015,Stage 14,-,-,-,-,-,-,-,-,0,
Tom Dumoulin,2015,Stage 15,-,-,-,-,-,-,-,-,0,
Tom Dumoulin,2015,Stage 16,-,-,-,-,-,-,-,-,0,
Tom Dumoulin,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Tom Dumoulin,2015,Stage 18,-,-,-,-,-,-,-,-,0,
Tom Dumoulin,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Tom Dumoulin,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Tom Dumoulin,2015,Stage 21,-,-,-,-,-,-,-,-,0,
Tom Dumoulin,2015,Final Classifications,-,-,-,-,-,-,-,-,0,
Ramunas Navardauskas,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Ramunas Navardauskas,2015,Stage 2,-,-,-,-,-,-,-,-,0,
Ramunas Navardauskas,2015,Stage 3,-,-,-,-,-,-,-,-,0,
Ramunas Navardauskas,2015,Stage 4,-,-,-,-,-,-,-,-,0,
Ramunas Navardauskas,2015,Stage 5,-,-,-,-,-,-,-,-,0,
Ramunas Navardauskas,2015,Stage 6,-,-,-,-,-,-,-,-,0,
Ramunas Navardauskas,2015,Stage 7,25,-,-,-,-,-,-,-,25,
Ramunas Navardauskas,2015,Stage 8,-,-,-,-,-,-,-,4,4,
Ramunas Navardauskas,2015,Stage 9,-,-,-,-,-,-,-,-,0,
Ramunas Navardauskas,2015,Stage 10,-,-,-,-,-,-,-,-,0,
Ramunas Navardauskas,2015,Stage 11,-,-,-,-,-,-,-,4,4,
Ramunas Navardauskas,2015,Stage 12,-,-,-,-,-,-,-,-,0,
Ramunas Navardauskas,2015,Stage 13,-,-,-,-,-,-,-,-,0,
Ramunas Navardauskas,2015,Stage 14,-,-,-,-,-,-,-,-,0,
Ramunas Navardauskas,2015,Stage 15,70,-,-,-,-,-,-,-,70,
Ramunas Navardauskas,2015,Stage 16,-,-,-,-,-,-,-,-,0,
Ramunas Navardauskas,2015,Stage 17,-,-,-,-,-,-,-,4,4,
Ramunas Navardauskas,2015,Stage 18,-,-,-,-,-,-,-,-,0,
Ramunas Navardauskas,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Ramunas Navardauskas,2015,Stage 20,-,-,-,-,12,25,10,2,49,
Ramunas Navardauskas,2015,Stage 21,30,-,-,-,-,-,-,-,30,
Ramunas Navardauskas,2015,Final Classifications,-,-,-,-,-,-,-,-,0,
Thomas De Gendt,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Thomas De Gendt,2015,Stage 2,-,-,-,-,-,-,-,6,6,
Thomas De Gendt,2015,Stage 3,-,-,-,-,-,-,-,-,0,
Thomas De Gendt,2015,Stage 4,-,-,-,3,15,-,10,-,28,
Thomas De Gendt,2015,Stage 5,-,-,-,3,-,-,-,6,9,
Thomas De Gendt,2015,Stage 6,-,-,-,2,-,-,-,-,2,
Thomas De Gendt,2015,Stage 7,-,-,-,2,-,-,-,4,6,
Thomas De Gendt,2015,Stage 8,-,-,-,-,-,-,-,-,0,
Thomas De Gendt,2015,Stage 9,-,-,-,-,-,-,-,-,0,
Thomas De Gendt,2015,Stage 10,-,-,-,-,-,-,-,-,0,
Thomas De Gendt,2015,Stage 11,-,-,-,-,-,-,-,-,0,
Thomas De Gendt,2015,Stage 12,-,-,-,-,-,-,-,-,0,
Thomas De Gendt,2015,Stage 13,-,-,-,-,15,-,10,-,25,
Thomas De Gendt,2015,Stage 14,-,-,-,-,-,-,-,-,0,
Thomas De Gendt,2015,Stage 15,-,-,-,-,-,-,-,6,6,
Thomas De Gendt,2015,Stage 16,50,-,-,-,12,-,-,-,62,
Thomas De Gendt,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Thomas De Gendt,2015,Stage 18,-,-,-,-,15,-,10,-,25,
Thomas De Gendt,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Thomas De Gendt,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Thomas De Gendt,2015,Stage 21,-,-,-,-,-,-,-,6,6,
Thomas De Gendt,2015,Final Classifications,-,-,10,-,-,-,-,-,10,
Daniel Teklehaimanot,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Daniel Teklehaimanot,2015,Stage 2,-,-,-,-,-,-,-,-,0,
Daniel Teklehaimanot,2015,Stage 3,-,-,-,-,-,-,-,-,0,
Daniel Teklehaimanot,2015,Stage 4,-,-,-,-,-,-,-,-,0,
Daniel Teklehaimanot,2015,Stage 5,-,-,-,-,-,-,-,-,0,
Daniel Teklehaimanot,2015,Stage 6,-,-,-,10,10,-,10,-,30,
Daniel Teklehaimanot,2015,Stage 7,-,-,-,10,6,-,10,-,26,
Daniel Teklehaimanot,2015,Stage 8,-,-,-,10,-,-,-,-,10,
Daniel Teklehaimanot,2015,Stage 9,-,-,-,10,-,-,-,-,10,
Daniel Teklehaimanot,2015,Stage 10,-,-,-,-,-,-,-,-,0,
Daniel Teklehaimanot,2015,Stage 11,-,-,-,-,-,-,-,-,0,
Daniel Teklehaimanot,2015,Stage 12,-,-,-,-,-,-,-,-,0,
Daniel Teklehaimanot,2015,Stage 13,-,-,-,-,-,-,-,-,0,
Daniel Teklehaimanot,2015,Stage 14,-,-,-,-,-,-,-,6,6,
Daniel Teklehaimanot,2015,Stage 15,-,-,-,-,-,-,-,-,0,
Daniel Teklehaimanot,2015,Stage 16,60,-,-,-,-,-,-,4,64,
Daniel Teklehaimanot,2015,Stage 17,20,-,-,-,3,-,-,4,27,
Daniel Teklehaimanot,2015,Stage 18,-,-,-,-,-,-,-,4,4,
Daniel Teklehaimanot,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Daniel Teklehaimanot,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Daniel Teklehaimanot,2015,Stage 21,-,-,-,-,-,-,-,-,0,
Daniel Teklehaimanot,2015,Final Classifications,-,-,-,-,-,-,-,5,5,
Davide Cimolai,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Davide Cimolai,2015,Stage 2,-,-,-,-,-,-,-,-,0,
Davide Cimolai,2015,Stage 3,-,-,-,-,-,-,-,-,0,
Davide Cimolai,2015,Stage 4,-,-,-,-,-,-,-,-,0,
Davide Cimolai,2015,Stage 5,40,-,-,-,-,-,-,-,40,
Davide Cimolai,2015,Stage 6,50,-,-,-,-,-,-,-,50,
Davide Cimolai,2015,Stage 7,40,-,-,-,-,-,-,-,40,
Davide Cimolai,2015,Stage 8,-,-,-,-,-,-,-,-,0,
Davide Cimolai,2015,Stage 9,5,-,-,-,-,-,-,-,5,
Davide Cimolai,2015,Stage 10,-,-,-,-,-,-,-,-,0,
Davide Cimolai,2015,Stage 11,-,-,-,-,-,-,-,-,0,
Davide Cimolai,2015,Stage 12,-,-,-,-,-,-,-,-,0,
Davide Cimolai,2015,Stage 13,-,-,-,-,-,-,-,-,0,
Davide Cimolai,2015,Stage 14,-,-,-,-,-,-,-,-,0,
Davide Cimolai,2015,Stage 15,40,-,-,-,-,-,-,-,40,
Davide Cimolai,2015,Stage 16,-,-,-,-,-,-,-,6,6,
Davide Cimolai,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Davide Cimolai,2015,Stage 18,-,-,-,-,-,-,-,-,0,
Davide Cimolai,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Davide Cimolai,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Davide Cimolai,2015,Stage 21,-,-,-,-,-,-,-,-,0,
Davide Cimolai,2015,Final Classifications,-,-,-,-,-,-,-,-,0,
Cyril Gautier,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Cyril Gautier,2015,Stage 2,-,-,-,-,-,-,-,-,0,
Cyril Gautier,2015,Stage 3,-,-,-,-,-,-,-,-,0,
Cyril Gautier,2015,Stage 4,-,-,-,-,-,-,-,-,0,
Cyril Gautier,2015,Stage 5,-,-,-,-,-,-,-,-,0,
Cyril Gautier,2015,Stage 6,-,-,-,-,-,-,-,2,2,
Cyril Gautier,2015,Stage 7,-,-,-,-,-,-,-,-,0,
Cyril Gautier,2015,Stage 8,-,-,-,-,-,-,-,-,0,
Cyril Gautier,2015,Stage 9,-,-,-,-,-,-,-,-,0,
Cyril Gautier,2015,Stage 10,-,-,-,-,-,-,-,-,0,
Cyril Gautier,2015,Stage 11,-,-,-,-,-,-,-,-,0,
Cyril Gautier,2015,Stage 12,-,-,-,-,-,-,-,-,0,
Cyril Gautier,2015,Stage 13,-,-,-,-,5,-,10,-,15,
Cyril Gautier,2015,Stage 14,70,-,-,-,-,-,10,-,80,
Cyril Gautier,2015,Stage 15,-,-,-,-,-,-,-,-,0,
Cyril Gautier,2015,Stage 16,-,-,-,-,-,-,-,-,0,
Cyril Gautier,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Cyril Gautier,2015,Stage 18,60,-,-,-,-,-,-,4,64,
Cyril Gautier,2015,Stage 19,-,-,-,-,15,-,-,-,15,
Cyril Gautier,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Cyril Gautier,2015,Stage 21,-,-,-,-,-,-,-,4,4,
Cyril Gautier,2015,Final Classifications,-,-,-,-,-,-,-,-,0,
Ryder Hesjedal,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Ryder Hesjedal,2015,Stage 2,-,-,-,-,-,-,-,-,0,
Ryder Hesjedal,2015,Stage 3,-,-,-,-,-,-,-,-,0,
Ryder Hesjedal,2015,Stage 4,-,-,-,-,-,-,-,-,0,
Ryder Hesjedal,2015,Stage 5,-,-,-,-,-,-,-,-,0,
Ryder Hesjedal,2015,Stage 6,-,-,-,-,-,-,-,-,0,
Ryder Hesjedal,2015,Stage 7,-,-,-,-,-,-,-,-,0,
Ryder Hesjedal,2015,Stage 8,-,-,-,-,-,-,-,4,4,
Ryder Hesjedal,2015,Stage 9,-,-,-,-,-,-,-,-,0,
Ryder Hesjedal,2015,Stage 10,-,-,-,-,-,-,-,-,0,
Ryder Hesjedal,2015,Stage 11,-,-,-,-,-,-,-,4,4,
Ryder Hesjedal,2015,Stage 12,-,-,-,-,-,-,-,-,0,
Ryder Hesjedal,2015,Stage 13,-,-,-,-,-,-,-,-,0,
Ryder Hesjedal,2015,Stage 14,-,-,-,-,-,-,-,-,0,
Ryder Hesjedal,2015,Stage 15,-,-,-,-,4,-,10,-,14,
Ryder Hesjedal,2015,Stage 16,-,-,-,-,-,-,-,-,0,
Ryder Hesjedal,2015,Stage 17,5,-,-,-,-,-,-,4,9,
Ryder Hesjedal,2015,Stage 18,-,-,-,-,-,-,-,-,0,
Ryder Hesjedal,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Ryder Hesjedal,2015,Stage 20,120,-,-,-,8,20,-,-,148,
Ryder Hesjedal,2015,Stage 21,-,-,-,-,-,-,-,-,0,
Ryder Hesjedal,2015,Final Classifications,-,-,-,-,-,-,-,-,0,
Michael Schar,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Michael Schar,2015,Stage 2,-,-,-,-,-,-,-,6,6,
Michael Schar,2015,Stage 3,-,-,-,4,-,-,-,8,12,
Michael Schar,2015,Stage 4,-,-,-,6,-,-,-,8,14,
Michael Schar,2015,Stage 5,-,-,-,6,-,-,-,8,14,
Michael Schar,2015,Stage 6,-,-,-,4,-,-,-,8,12,
Michael Schar,2015,Stage 7,-,-,-,4,-,-,-,8,12,
Michael Schar,2015,Stage 8,-,-,-,3,-,-,-,8,11,
Michael Schar,2015,Stage 9,50,-,-,3,-,-,-,12,65,
Michael Schar,2015,Stage 10,-,-,-,-,-,-,-,8,8,
Michael Schar,2015,Stage 11,-,-,-,-,-,-,-,4,4,
Michael Schar,2015,Stage 12,-,-,-,-,-,-,-,4,4,
Michael Schar,2015,Stage 13,-,-,-,-,-,-,-,10,10,
Michael Schar,2015,Stage 14,-,-,-,-,-,-,-,2,2,
Michael Schar,2015,Stage 15,-,-,-,-,-,-,-,2,2,
Michael Schar,2015,Stage 16,-,-,-,-,-,-,-,2,2,
Michael Schar,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Michael Schar,2015,Stage 18,-,-,-,-,-,-,-,-,0,
Michael Schar,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Michael Schar,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Michael Schar,2015,Stage 21,-,-,-,-,-,-,-,-,0,
Michael Schar,2015,Final Classifications,-,-,-,-,-,-,-,-,0,
Mikael Cherel,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Mikael Cherel,2015,Stage 2,-,-,-,-,-,-,-,-,0,
Mikael Cherel,2015,Stage 3,-,-,-,-,-,-,-,2,2,
Mikael Cherel,2015,Stage 4,-,-,-,-,-,-,-,-,0,
Mikael Cherel,2015,Stage 5,-,-,-,-,-,-,-,-,0,
Mikael Cherel,2015,Stage 6,-,-,-,-,-,-,-,-,0,
Mikael Cherel,2015,Stage 7,-,-,-,-,-,-,-,-,0,
Mikael Cherel,2015,Stage 8,-,-,-,-,-,-,-,6,6,
Mikael Cherel,2015,Stage 9,-,-,-,-,-,-,-,-,0,
Mikael Cherel,2015,Stage 10,-,-,-,-,-,-,-,-,0,
Mikael Cherel,2015,Stage 11,-,-,-,-,-,-,-,-,0,
Mikael Cherel,2015,Stage 12,50,-,-,-,-,14,10,2,76,
Mikael Cherel,2015,Stage 13,-,-,-,-,-,-,-,2,2,
Mikael Cherel,2015,Stage 14,-,-,-,-,-,-,-,2,2,
Mikael Cherel,2015,Stage 15,-,-,-,-,-,-,-,-,0,
Mikael Cherel,2015,Stage 16,-,-,-,-,-,-,-,-,0,
Mikael Cherel,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Mikael Cherel,2015,Stage 18,-,3,-,-,-,-,-,6,9,
Mikael Cherel,2015,Stage 19,-,3,-,-,-,-,-,-,3,
Mikael Cherel,2015,Stage 20,-,3,-,-,-,-,-,-,3,
Mikael Cherel,2015,Stage 21,-,3,-,-,-,-,-,-,3,
Mikael Cherel,2015,Final Classifications,-,65,-,-,-,-,-,-,65,
Adam Yates,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Adam Yates,2015,Stage 2,-,-,-,-,-,-,-,-,0,
Adam Yates,2015,Stage 3,-,-,-,-,-,-,-,-,0,
Adam Yates,2015,Stage 4,-,-,-,-,-,-,-,-,0,
Adam Yates,2015,Stage 5,-,-,-,-,-,-,-,-,0,
Adam Yates,2015,Stage 6,-,-,-,-,-,-,-,-,0,
Adam Yates,2015,Stage 7,-,-,-,-,-,-,-,-,0,
Adam Yates,2015,Stage 8,60,-,-,-,-,-,-,-,60,
Adam Yates,2015,Stage 9,-,-,-,-,-,-,-,-,0,
Adam Yates,2015,Stage 10,60,-,-,-,-,4,-,-,64,
Adam Yates,2015,Stage 11,-,-,-,-,-,-,-,-,0,
Adam Yates,2015,Stage 12,-,-,-,-,-,-,-,-,0,
Adam Yates,2015,Stage 13,-,-,-,-,-,-,-,-,0,
Adam Yates,2015,Stage 14,-,-,-,-,-,-,-,-,0,
Adam Yates,2015,Stage 15,-,-,-,-,3,-,10,-,13,
Adam Yates,2015,Stage 16,-,-,-,-,-,-,-,-,0,
Adam Yates,2015,Stage 17,30,-,-,-,-,-,-,-,30,
Adam Yates,2015,Stage 18,-,-,-,-,-,-,-,-,0,
Adam Yates,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Adam Yates,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Adam Yates,2015,Stage 21,-,-,-,-,-,-,-,-,0,
Adam Yates,2015,Final Classifications,-,-,-,-,-,-,-,-,0,
Jan Barta,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Jan Barta,2015,Stage 2,-,-,-,-,15,-,10,-,25,
Jan Barta,2015,Stage 3,-,-,-,-,-,-,10,-,10,
Jan Barta,2015,Stage 4,-,-,-,-,-,-,-,-,0,
Jan Barta,2015,Stage 5,-,-,-,-,-,-,-,-,0,
Jan Barta,2015,Stage 6,-,-,-,-,-,-,-,-,0,
Jan Barta,2015,Stage 7,-,-,-,-,-,-,-,-,0,
Jan Barta,2015,Stage 8,-,-,-,-,-,-,-,-,0,
Jan Barta,2015,Stage 9,-,-,-,-,-,-,-,-,0,
Jan Barta,2015,Stage 10,-,-,-,-,-,-,-,-,0,
Jan Barta,2015,Stage 11,-,-,-,-,-,-,-,2,2,
Jan Barta,2015,Stage 12,70,-,-,-,-,6,-,-,76,
Jan Barta,2015,Stage 13,-,-,-,-,-,-,-,-,0,
Jan Barta,2015,Stage 14,-,-,-,-,-,-,-,-,0,
Jan Barta,2015,Stage 15,-,-,-,-,-,-,-,-,0,
Jan Barta,2015,Stage 16,-,-,-,-,-,-,-,-,0,
Jan Barta,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Jan Barta,2015,Stage 18,-,-,-,-,12,-,10,-,22,
Jan Barta,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Jan Barta,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Jan Barta,2015,Stage 21,-,-,-,-,-,-,-,-,0,
Jan Barta,2015,Final Classifications,-,30,-,-,-,-,-,-,30,
Peter Kennaugh,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Peter Kennaugh,2015,Stage 2,-,-,-,-,-,-,-,2,2,
Peter Kennaugh,2015,Stage 3,-,-,-,-,-,-,-,12,12,
Peter Kennaugh,2015,Stage 4,-,-,-,-,-,-,-,4,4,
Peter Kennaugh,2015,Stage 5,-,-,-,-,-,-,-,4,4,
Peter Kennaugh,2015,Stage 6,-,-,-,-,-,-,-,4,4,
Peter Kennaugh,2015,Stage 7,-,-,-,-,-,-,-,6,6,
Peter Kennaugh,2015,Stage 8,-,-,-,-,-,-,-,6,6,
Peter Kennaugh,2015,Stage 9,40,-,-,-,-,-,-,6,46,
Peter Kennaugh,2015,Stage 10,-,-,-,-,-,-,-,22,22,
Peter Kennaugh,2015,Stage 11,-,-,-,-,-,-,-,12,12,
Peter Kennaugh,2015,Stage 12,-,-,-,-,-,-,-,10,10,
Peter Kennaugh,2015,Stage 13,-,-,-,-,-,-,-,10,10,
Peter Kennaugh,2015,Stage 14,-,-,-,-,-,-,-,10,10,
Peter Kennaugh,2015,Stage 15,-,-,-,-,-,-,-,10,10,
Peter Kennaugh,2015,Stage 16,-,-,-,-,-,-,-,6,6,
Peter Kennaugh,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Peter Kennaugh,2015,Stage 18,-,-,-,-,-,-,-,-,0,
Peter Kennaugh,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Peter Kennaugh,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Peter Kennaugh,2015,Stage 21,-,-,-,-,-,-,-,-,0,
Peter Kennaugh,2015,Final Classifications,-,-,-,-,-,-,-,-,0,
Michael Rogers,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Michael Rogers,2015,Stage 2,-,10,-,-,-,-,-,4,14,
Michael Rogers,2015,Stage 3,-,-,-,-,-,-,-,-,0,
Michael Rogers,2015,Stage 4,-,-,-,-,-,-,-,4,4,
Michael Rogers,2015,Stage 5,-,-,-,-,-,-,-,6,6,
Michael Rogers,2015,Stage 6,-,-,-,-,-,-,-,6,6,
Michael Rogers,2015,Stage 7,-,-,-,-,-,-,-,8,8,
Michael Rogers,2015,Stage 8,-,-,-,-,-,-,-,8,8,
Michael Rogers,2015,Stage 9,25,-,-,-,-,-,-,4,29,
Michael Rogers,2015,Stage 10,-,-,-,-,-,-,-,-,0,
Michael Rogers,2015,Stage 11,-,-,-,-,-,-,-,8,8,
Michael Rogers,2015,Stage 12,-,-,-,-,-,-,-,2,2,
Michael Rogers,2015,Stage 13,-,-,-,-,-,-,-,6,6,
Michael Rogers,2015,Stage 14,-,-,-,-,-,-,-,2,2,
Michael Rogers,2015,Stage 15,-,-,-,-,12,-,10,2,24,
Michael Rogers,2015,Stage 16,-,-,-,-,-,-,-,6,6,
Michael Rogers,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Michael Rogers,2015,Stage 18,-,-,-,-,-,-,-,-,0,
Michael Rogers,2015,Stage 19,-,-,-,-,10,-,-,4,14,
Michael Rogers,2015,Stage 20,-,-,-,-,-,-,-,2,2,
Michael Rogers,2015,Stage 21,-,-,-,-,-,-,-,2,2,
Michael Rogers,2015,Final Classifications,-,-,-,-,-,-,-,20,20,
Thomas Voeckler,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Thomas Voeckler,2015,Stage 2,-,-,-,-,-,-,-,-,0,
Thomas Voeckler,2015,Stage 3,-,-,-,-,-,-,-,-,0,
Thomas Voeckler,2015,Stage 4,-,-,-,-,-,-,-,-,0,
Thomas Voeckler,2015,Stage 5,-,-,-,-,-,-,-,-,0,
Thomas Voeckler,2015,Stage 6,-,-,-,-,1,-,-,2,3,
Thomas Voeckler,2015,Stage 7,-,-,-,-,-,-,-,-,0,
Thomas Voeckler,2015,Stage 8,-,-,-,-,-,-,-,-,0,
Thomas Voeckler,2015,Stage 9,-,-,-,-,-,-,-,-,0,
Thomas Voeckler,2015,Stage 10,-,-,-,-,-,-,-,-,0,
Thomas Voeckler,2015,Stage 11,80,-,-,-,-,20,10,-,110,
Thomas Voeckler,2015,Stage 12,-,-,-,-,-,-,-,-,0,
Thomas Voeckler,2015,Stage 13,-,-,-,-,-,-,-,-,0,
Thomas Voeckler,2015,Stage 14,-,-,-,-,-,-,-,-,0,
Thomas Voeckler,2015,Stage 15,-,-,-,-,-,-,-,-,0,
Thomas Voeckler,2015,Stage 16,30,-,-,-,-,-,-,-,30,
Thomas Voeckler,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Thomas Voeckler,2015,Stage 18,-,-,-,-,-,-,10,4,14,
Thomas Voeckler,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Thomas Voeckler,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Thomas Voeckler,2015,Stage 21,-,-,-,-,-,-,-,4,4,
Thomas Voeckler,2015,Final Classifications,-,-,-,-,-,-,-,-,0,
Manuel Quinziato,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Manuel Quinziato,2015,Stage 2,-,3,-,-,-,-,-,6,9,
Manuel Quinziato,2015,Stage 3,-,-,-,-,-,-,-,8,8,
Manuel Quinziato,2015,Stage 4,-,-,-,-,-,-,-,8,8,
Manuel Quinziato,2015,Stage 5,-,-,-,-,-,-,-,8,8,
Manuel Quinziato,2015,Stage 6,-,-,-,-,-,-,-,8,8,
Manuel Quinziato,2015,Stage 7,-,-,-,-,-,-,-,8,8,
Manuel Quinziato,2015,Stage 8,-,-,-,-,-,-,-,8,8,
Manuel Quinziato,2015,Stage 9,50,-,-,-,-,-,-,12,62,
Manuel Quinziato,2015,Stage 10,-,-,-,-,-,-,-,8,8,
Manuel Quinziato,2015,Stage 11,-,-,-,-,-,-,-,4,4,
Manuel Quinziato,2015,Stage 12,-,-,-,-,-,-,-,4,4,
Manuel Quinziato,2015,Stage 13,-,-,-,-,-,-,-,10,10,
Manuel Quinziato,2015,Stage 14,-,-,-,-,-,-,-,2,2,
Manuel Quinziato,2015,Stage 15,-,-,-,-,-,-,-,2,2,
Manuel Quinziato,2015,Stage 16,-,-,-,-,-,-,-,2,2,
Manuel Quinziato,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Manuel Quinziato,2015,Stage 18,-,-,-,-,-,-,-,-,0,
Manuel Quinziato,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Manuel Quinziato,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Manuel Quinziato,2015,Stage 21,-,-,-,-,-,-,-,-,0,
Manuel Quinziato,2015,Final Classifications,-,-,-,-,-,-,-,-,0,
Danilo Wyss,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Danilo Wyss,2015,Stage 2,-,-,-,-,-,-,-,6,6,
Danilo Wyss,2015,Stage 3,-,-,-,-,-,-,-,8,8,
Danilo Wyss,2015,Stage 4,-,-,-,-,-,-,-,8,8,
Danilo Wyss,2015,Stage 5,-,-,-,-,-,-,-,8,8,
Danilo Wyss,2015,Stage 6,-,-,-,-,-,-,-,8,8,
Danilo Wyss,2015,Stage 7,-,-,-,-,-,-,-,8,8,
Danilo Wyss,2015,Stage 8,-,-,-,-,-,-,-,8,8,
Danilo Wyss,2015,Stage 9,50,-,-,-,-,-,-,12,62,
Danilo Wyss,2015,Stage 10,-,-,-,-,-,-,-,8,8,
Danilo Wyss,2015,Stage 11,-,-,-,-,-,-,-,4,4,
Danilo Wyss,2015,Stage 12,-,-,-,-,-,-,-,4,4,
Danilo Wyss,2015,Stage 13,-,-,-,-,-,-,-,10,10,
Danilo Wyss,2015,Stage 14,-,-,-,-,-,-,-,2,2,
Danilo Wyss,2015,Stage 15,-,-,-,-,-,-,-,2,2,
Danilo Wyss,2015,Stage 16,-,-,-,-,-,-,-,4,4,
Danilo Wyss,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Danilo Wyss,2015,Stage 18,-,-,-,-,-,-,-,-,0,
Danilo Wyss,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Danilo Wyss,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Danilo Wyss,2015,Stage 21,-,-,-,-,-,-,-,-,0,
Danilo Wyss,2015,Final Classifications,-,-,-,-,-,-,-,-,0,
Emanuel Buchmann,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Emanuel Buchmann,2015,Stage 2,-,-,-,-,-,-,-,-,0,
Emanuel Buchmann,2015,Stage 3,-,-,-,-,-,-,-,-,0,
Emanuel Buchmann,2015,Stage 4,-,-,-,-,-,-,-,-,0,
Emanuel Buchmann,2015,Stage 5,-,-,-,-,-,-,-,-,0,
Emanuel Buchmann,2015,Stage 6,-,-,-,-,-,-,-,-,0,
Emanuel Buchmann,2015,Stage 7,-,-,-,-,-,-,-,-,0,
Emanuel Buchmann,2015,Stage 8,-,-,-,-,-,-,-,-,0,
Emanuel Buchmann,2015,Stage 9,-,-,-,-,-,-,-,-,0,
Emanuel Buchmann,2015,Stage 10,-,-,-,-,-,-,-,-,0,
Emanuel Buchmann,2015,Stage 11,120,-,-,-,-,20,10,-,150,
Emanuel Buchmann,2015,Stage 12,-,-,-,-,-,-,-,-,0,
Emanuel Buchmann,2015,Stage 13,-,-,-,-,-,-,-,-,0,
Emanuel Buchmann,2015,Stage 14,-,-,-,-,-,-,-,-,0,
Emanuel Buchmann,2015,Stage 15,-,-,-,-,-,-,-,-,0,
Emanuel Buchmann,2015,Stage 16,-,-,-,-,-,-,-,-,0,
Emanuel Buchmann,2015,Stage 17,-,-,-,-,-,-,-,-,0,
Emanuel Buchmann,2015,Stage 18,-,-,-,-,-,-,-,-,0,
Emanuel Buchmann,2015,Stage 19,-,-,-,-,-,-,-,-,0,
Emanuel Buchmann,2015,Stage 20,-,-,-,-,-,-,-,-,0,
Emanuel Buchmann,2015,Stage 21,-,-,-,-,-,-,-,-,0,
Emanuel Buchmann,2015,Final Classifications,-,-,-,-,-,-,-,-,0,
Matteo Trentin,2015,Stage 1,-,-,-,-,-,-,-,-,0,
Matteo Trentin,2015,Stage 2,-,-,-,-,-,-,-,8,8,
Matteo Trentin,2015,Stage 3,-,-,-,-,-,-,-,8,8,
Matteo Trentin,2015,Stage 4,-,-,-,-,-,-,-,16,16,
Matteo Trentin,2015,Stage 5,-,-,-,-,-,-,-,12,12,
Matteo Trentin,2015,Stage 6,-,-,-,-,-,-,-,16,16,
Matteo Trentin,2015,Stage 7,-,-,-,-,-,-,-,10,10,
